seqnames	start	end	strand	TR_ID	exon_combination	prime3	prime5	exon_rank	exon_ID	TR_start	TR_end
NC_001491.2	16091	16238	+	4031	16091-16238::+	16238	16091	1	4039	16091	16238
NC_001491.2	121301	121448	+	4032	121301-121448::+	121448	121301	1	4040	121301	121448
NC_001491.2	135564	135708	+	4033	135564-135708::+	135708	135564	1	4041	135564	135708
NC_001491.2	26532	26679	-	4034	26532-26679::-	26532	26679	1	4042	26532	26679
NC_001491.2	17951	18097	+	4035	17951-18097::+	18097	17951	1	4043	17951	18097
NC_001491.2	78782	78928	+	4036	78782-78928::+	78928	78782	1	4044	78782	78928
NC_001491.2	33933	34079	-	4037	33933-34079::-	33933	34079	1	4045	33933	34079
NC_001491.2	32187	32334	-	4038	32187-32334::-	32187	32334	1	4046	32187	32334
NC_001491.2	22647	22794	-	4039	22647-22794::-	22647	22794	1	4047	22647	22794
NC_001491.2	34670	34818	+	4040	34670-34818::+	34818	34670	1	4048	34670	34818
NC_001491.2	16187	16334	+	4041	16187-16334::+	16334	16187	1	4049	16187	16334
NC_001491.2	74067	74188	-	4042	74067-74188::-	74067	74188	1	4050	74067	74188
NC_001491.2	83815	83950	-	4043	83815-83950::-	83815	83950	1	4051	83815	83950
NC_001491.2	84614	84760	-	4044	84614-84760::-	84614	84760	1	4052	84614	84760
NC_001491.2	122273	122392	+	4045	122273-122392::+	122392	122273	1	4053	122273	122392
NC_001491.2	71118	71262	+	4046	71118-71262::+	71262	71118	1	4054	71118	71262
NC_001491.2	80965	81112	+	4047	80965-81112::+	81112	80965	1	4055	80965	81112
NC_001491.2	119069	119216	-	4048	119069-119216::-	119069	119216	1	4056	119069	119216
NC_001491.2	56573	56720	-	4049	56573-56720::-	56573	56720	1	4057	56573	56720
NC_001491.2	25635	25769	-	4050	25635-25769::-	25635	25769	1	4058	25635	25769
NC_001491.2	70972	71121	-	4051	70972-71121::-	70972	71121	1	4059	70972	71121
NC_001491.2	101606	101751	+	4052	101606-101751::+	101751	101606	1	4060	101606	101751
NC_001491.2	86931	87077	+	4053	86931-87077::+	87077	86931	1	4061	86931	87077
NC_001491.2	128366	128513	+	4054	128366-128513::+	128513	128366	1	4062	128366	128513
NC_001491.2	64490	64634	+	4055	64490-64634::+	64634	64490	1	4063	64490	64634
NC_001491.2	129014	129163	+	4056	129014-129163::+	129163	129014	1	4064	129014	129163
NC_001491.2	74061	74183	-	4057	74061-74183::-	74061	74183	1	4065	74061	74183
NC_001491.2	96842	96988	+	4058	96842-96988::+	96988	96842	1	4066	96842	96988
NC_001491.2	106366	106516	-	4059	106366-106516::-	106366	106516	1	4067	106366	106516
NC_001491.2	71038	71182	+	4060	71038-71182::+	71182	71038	1	4068	71038	71182
NC_001491.2	49446	49592	-	4061	49446-49592::-	49446	49592	1	4069	49446	49592
NC_001491.2	72675	72822	+	4062	72675-72822::+	72822	72675	1	4070	72675	72822
NC_001491.2	88591	88735	+	4063	88591-88735::+	88735	88591	1	4071	88591	88735
NC_001491.2	76168	76243	+	4064	76168-76243::+, 77086-77156::+	76243	76168	1	4072	76168	77156
NC_001491.2	77086	77156	+	4064	76168-76243::+, 77086-77156::+	77156	77086	2	4073	76168	77156
NC_001491.2	125191	125337	-	4065	125191-125337::-	125191	125337	1	4074	125191	125337
NC_001491.2	129599	129700	+	4066	129599-129700::+	129700	129599	1	4075	129599	129700
NC_001491.2	89151	89299	+	4067	89151-89299::+	89299	89151	1	4076	89151	89299
NC_001491.2	132877	133024	+	4068	132877-133024::+	133024	132877	1	4077	132877	133024
NC_001491.2	120998	121068	+	4069	120998-121068::+, 121287-121365::+	121068	120998	1	615	120998	121365
NC_001491.2	121287	121365	+	4069	120998-121068::+, 121287-121365::+	121365	121287	2	1631	120998	121365
NC_001491.2	21765	21911	-	4070	21765-21911::-	21765	21911	1	4078	21765	21911
NC_001491.2	84268	84414	+	4071	84268-84414::+	84414	84268	1	4079	84268	84414
NC_001491.2	122291	122393	+	4072	122291-122393::+	122393	122291	1	4080	122291	122393
NC_001491.2	81091	81237	-	4073	81091-81237::-	81091	81237	1	4081	81091	81237
NC_001491.2	89190	89337	+	4074	89190-89337::+	89337	89190	1	4082	89190	89337
NC_001491.2	50147	50296	+	4075	50147-50296::+	50296	50147	1	4083	50147	50296
NC_001491.2	15263	15411	+	4076	15263-15411::+	15411	15263	1	4084	15263	15411
NC_001491.2	108033	108180	-	4077	108033-108180::-	108033	108180	1	4085	108033	108180
NC_001491.2	88298	88440	+	4078	88298-88440::+	88440	88298	1	4086	88298	88440
NC_001491.2	55516	55662	-	4079	55516-55662::-	55516	55662	1	4087	55516	55662
NC_001491.2	130146	130293	-	4080	130146-130293::-	130146	130293	1	4088	130146	130293
NC_001491.2	10670	10816	-	4081	10670-10816::-	10670	10816	1	4089	10670	10816
NC_001491.2	94404	94550	-	4082	94404-94550::-	94404	94550	1	4090	94404	94550
NC_001491.2	19023	19172	+	4083	19023-19172::+	19172	19023	1	4091	19023	19172
NC_001491.2	15745	15895	+	4084	15745-15895::+	15895	15745	1	4092	15745	15895
NC_001491.2	100159	100306	+	4085	100159-100306::+	100306	100159	1	4093	100159	100306
NC_001491.2	15082	15211	+	4086	15082-15211::+	15211	15082	1	4094	15082	15211
NC_001491.2	90170	90317	+	4087	90170-90317::+	90317	90170	1	4095	90170	90317
NC_001491.2	54218	54365	-	4088	54218-54365::-	54218	54365	1	4096	54218	54365
NC_001491.2	44988	45134	+	4089	44988-45134::+	45134	44988	1	4097	44988	45134
NC_001491.2	94400	94547	-	4090	94400-94547::-	94400	94547	1	4098	94400	94547
NC_001491.2	107372	107519	-	4091	107372-107519::-	107372	107519	1	4099	107372	107519
NC_001491.2	111889	112033	-	4092	111889-112033::-	111889	112033	1	4100	111889	112033
NC_001491.2	94429	94576	+	4093	94429-94576::+	94576	94429	1	4101	94429	94576
NC_001491.2	12471	12580	+	4094	12471-12580::+, 13056-13070::+	12580	12471	1	4102	12471	13070
NC_001491.2	13056	13070	+	4094	12471-12580::+, 13056-13070::+	13070	13056	2	4103	12471	13070
NC_001491.2	84638	84785	+	4095	84638-84785::+	84785	84638	1	4104	84638	84785
NC_001491.2	28382	28528	-	4096	28382-28528::-	28382	28528	1	4105	28382	28528
NC_001491.2	72820	72966	+	4097	72820-72966::+	72966	72820	1	4106	72820	72966
NC_001491.2	28522	28672	-	4098	28522-28672::-	28522	28672	1	4107	28522	28672
NC_001491.2	2674	2817	+	4099	2674-2817::+	2817	2674	1	4108	2674	2817
NC_001491.2	68910	69056	-	4100	68910-69056::-	68910	69056	1	4109	68910	69056
NC_001491.2	95972	96115	+	4101	95972-96115::+	96115	95972	1	4110	95972	96115
NC_001491.2	87976	88124	+	4102	87976-88124::+	88124	87976	1	4111	87976	88124
NC_001491.2	125911	126057	-	4103	125911-126057::-	125911	126057	1	4112	125911	126057
NC_001491.2	15187	15335	+	4104	15187-15335::+	15335	15187	1	4113	15187	15335
NC_001491.2	133634	133780	-	4105	133634-133780::-	133634	133780	1	4114	133634	133780
NC_001491.2	77606	77753	+	4106	77606-77753::+	77753	77606	1	4115	77606	77753
NC_001491.2	109945	110091	-	4107	109945-110091::-	109945	110091	1	4116	109945	110091
NC_001491.2	55022	55168	-	4108	55022-55168::-	55022	55168	1	4117	55022	55168
NC_001491.2	17569	17716	+	4109	17569-17716::+	17716	17569	1	4118	17569	17716
NC_001491.2	18050	18198	+	4110	18050-18198::+	18198	18050	1	4119	18050	18198
NC_001491.2	30018	30165	-	4111	30018-30165::-	30018	30165	1	4120	30018	30165
NC_001491.2	25128	25274	-	4112	25128-25274::-	25128	25274	1	4121	25128	25274
NC_001491.2	125190	125334	-	4113	125190-125334::-	125190	125334	1	4122	125190	125334
NC_001491.2	64513	64660	+	4114	64513-64660::+	64660	64513	1	4123	64513	64660
NC_001491.2	20656	20802	-	4115	20656-20802::-	20656	20802	1	4124	20656	20802
NC_001491.2	64882	65028	+	4116	64882-65028::+	65028	64882	1	4125	64882	65028
NC_001491.2	92600	92747	+	4117	92600-92747::+	92747	92600	1	4126	92600	92747
NC_001491.2	121006	121068	+	4118	121006-121068::+, 121287-121368::+	121068	121006	1	147	121006	121368
NC_001491.2	121287	121368	+	4118	121006-121068::+, 121287-121368::+	121368	121287	2	4127	121006	121368
NC_001491.2	125209	125335	-	4119	125209-125335::-	125209	125335	1	4128	125209	125335
NC_001491.2	57511	57657	+	4120	57511-57657::+	57657	57511	1	4129	57511	57657
NC_001491.2	108648	108794	-	4121	108648-108794::-	108648	108794	1	4130	108648	108794
NC_001491.2	108586	108731	-	4122	108586-108731::-	108586	108731	1	4131	108586	108731
NC_001491.2	130038	130173	+	4123	130038-130173::+	130173	130038	1	4132	130038	130173
NC_001491.2	70673	70819	+	4124	70673-70819::+	70819	70673	1	4133	70673	70819
NC_001491.2	78015	78162	+	4125	78015-78162::+	78162	78015	1	4134	78015	78162
NC_001491.2	88270	88418	-	4126	88270-88418::-	88270	88418	1	4135	88270	88418
NC_001491.2	86363	86509	+	4127	86363-86509::+	86509	86363	1	4136	86363	86509
NC_001491.2	86433	86580	+	4128	86433-86580::+	86580	86433	1	4137	86433	86580
NC_001491.2	11909	12055	+	4129	11909-12055::+	12055	11909	1	4138	11909	12055
NC_001491.2	68908	69053	-	4130	68908-69053::-	68908	69053	1	4139	68908	69053
NC_001491.2	60292	60438	+	4131	60292-60438::+	60438	60292	1	4140	60292	60438
NC_001491.2	101993	102139	-	4132	101993-102139::-	101993	102139	1	4141	101993	102139
NC_001491.2	73028	73174	-	4133	73028-73174::-	73028	73174	1	4142	73028	73174
NC_001491.2	93565	93712	-	4134	93565-93712::-	93565	93712	1	4143	93565	93712
NC_001491.2	38562	38710	-	4135	38562-38710::-	38562	38710	1	4144	38562	38710
NC_001491.2	89161	89307	+	4136	89161-89307::+	89307	89161	1	4145	89161	89307
NC_001491.2	81498	81645	+	4137	81498-81645::+	81645	81498	1	4146	81498	81645
NC_001491.2	21970	22115	-	4138	21970-22115::-	21970	22115	1	4147	21970	22115
NC_001491.2	3215	3361	+	4139	3215-3361::+	3361	3215	1	4148	3215	3361
NC_001491.2	2196	2343	+	4140	2196-2343::+	2343	2196	1	4149	2196	2343
NC_001491.2	98271	98418	-	4141	98271-98418::-	98271	98418	1	4150	98271	98418
NC_001491.2	23079	23225	+	4142	23079-23225::+	23225	23079	1	4151	23079	23225
NC_001491.2	136583	136716	+	4143	136583-136716::+	136716	136583	1	4152	136583	136716
NC_001491.2	20757	20903	-	4144	20757-20903::-	20757	20903	1	4153	20757	20903
NC_001491.2	111689	111835	+	4145	111689-111835::+	111835	111689	1	4154	111689	111835
NC_001491.2	19449	19597	+	4146	19449-19597::+	19597	19449	1	4155	19449	19597
NC_001491.2	7255	7401	-	4147	7255-7401::-	7255	7401	1	4156	7255	7401
NC_001491.2	64158	64306	+	4148	64158-64306::+	64306	64158	1	4157	64158	64306
NC_001491.2	96792	96942	+	4149	96792-96942::+	96942	96792	1	4158	96792	96942
NC_001491.2	134647	134792	+	4150	134647-134792::+	134792	134647	1	4159	134647	134792
NC_001491.2	12641	12788	+	4151	12641-12788::+	12788	12641	1	4160	12641	12788
NC_001491.2	3063	3210	+	4152	3063-3210::+	3210	3063	1	4161	3063	3210
NC_001491.2	23539	23685	-	4153	23539-23685::-	23539	23685	1	4162	23539	23685
NC_001491.2	87580	87726	-	4154	87580-87726::-	87580	87726	1	4163	87580	87726
NC_001491.2	64921	65066	-	4155	64921-65066::-	64921	65066	1	4164	64921	65066
NC_001491.2	44388	44534	+	4156	44388-44534::+	44534	44388	1	4165	44388	44534
NC_001491.2	124916	125061	-	4157	124916-125061::-	124916	125061	1	4166	124916	125061
NC_001491.2	69796	69943	+	4158	69796-69943::+	69943	69796	1	4167	69796	69943
NC_001491.2	56741	56888	+	4159	56741-56888::+	56888	56741	1	4168	56741	56888
NC_001491.2	88330	88479	+	4160	88330-88479::+	88479	88330	1	4169	88330	88479
NC_001491.2	129212	129327	+	4161	129212-129327::+	129327	129212	1	4170	129212	129327
NC_001491.2	129065	129210	-	4162	129065-129210::-	129065	129210	1	4171	129065	129210
NC_001491.2	79737	79883	-	4163	79737-79883::-	79737	79883	1	4172	79737	79883
NC_001491.2	61667	61814	-	4164	61667-61814::-	61667	61814	1	4173	61667	61814
NC_001491.2	129116	129263	+	4165	129116-129263::+	129263	129116	1	4174	129116	129263
NC_001491.2	28815	28961	-	4166	28815-28961::-	28815	28961	1	4175	28815	28961
NC_001491.2	117985	118133	-	4167	117985-118133::-	117985	118133	1	4176	117985	118133
NC_001491.2	84544	84687	-	4168	84544-84687::-	84544	84687	1	4177	84544	84687
NC_001491.2	111496	111643	-	4169	111496-111643::-	111496	111643	1	4178	111496	111643
NC_001491.2	90659	90805	+	4170	90659-90805::+	90805	90659	1	4179	90659	90805
NC_001491.2	78104	78230	+	4171	78104-78230::+	78230	78104	1	4180	78104	78230
NC_001491.2	86978	87126	-	4172	86978-87126::-	86978	87126	1	4181	86978	87126
NC_001491.2	129053	129196	+	4173	129053-129196::+	129196	129053	1	4182	129053	129196
NC_001491.2	121427	121574	+	4174	121427-121574::+	121574	121427	1	4183	121427	121574
NC_001491.2	121979	122126	+	4175	121979-122126::+	122126	121979	1	4184	121979	122126
NC_001491.2	53327	53474	-	4176	53327-53474::-	53327	53474	1	4185	53327	53474
NC_001491.2	112350	112477	-	4177	112350-112477::-	112350	112477	1	4186	112350	112477
NC_001491.2	128306	128453	+	4178	128306-128453::+	128453	128306	1	4187	128306	128453
NC_001491.2	64053	64200	+	4179	64053-64200::+	64200	64053	1	4188	64053	64200
NC_001491.2	112359	112476	-	4180	112359-112476::-	112359	112476	1	4189	112359	112476
NC_001491.2	55324	55468	+	4181	55324-55468::+	55468	55324	1	4190	55324	55468
NC_001491.2	21480	21626	-	4182	21480-21626::-	21480	21626	1	4191	21480	21626
NC_001491.2	88130	88276	-	4183	88130-88276::-	88130	88276	1	4192	88130	88276
NC_001491.2	12588	12734	-	4184	12588-12734::-	12588	12734	1	4193	12588	12734
NC_001491.2	106196	106342	-	4185	106196-106342::-	106196	106342	1	4194	106196	106342
NC_001491.2	65562	65712	-	4186	65562-65712::-	65562	65712	1	4195	65562	65712
NC_001491.2	137820	137949	+	4187	137820-137949::+	137949	137820	1	4196	137820	137949
NC_001491.2	70211	70360	+	4188	70211-70360::+	70360	70211	1	4197	70211	70360
NC_001491.2	50516	50666	+	4189	50516-50666::+	50666	50516	1	4198	50516	50666
NC_001491.2	102038	102184	-	4190	102038-102184::-	102038	102184	1	4199	102038	102184
NC_001491.2	61312	61459	+	4191	61312-61459::+	61459	61312	1	4200	61312	61459
NC_001491.2	61312	61460	+	4192	61312-61460::+	61460	61312	1	4201	61312	61460
NC_001491.2	22861	23008	+	4193	22861-23008::+	23008	22861	1	4202	22861	23008
NC_001491.2	14564	14710	-	4194	14564-14710::-	14564	14710	1	4203	14564	14710
NC_001491.2	86575	86721	+	4195	86575-86721::+	86721	86575	1	4204	86575	86721
NC_001491.2	33801	33946	+	4196	33801-33946::+	33946	33801	1	4205	33801	33946
NC_001491.2	19582	19729	+	4197	19582-19729::+	19729	19582	1	4206	19582	19729
NC_001491.2	118633	118782	-	4198	118633-118782::-	118633	118782	1	4207	118633	118782
NC_001491.2	78791	78903	+	4199	78791-78903::+	78903	78791	1	4208	78791	78903
NC_001491.2	46954	47100	+	4200	46954-47100::+	47100	46954	1	4209	46954	47100
NC_001491.2	89396	89542	+	4201	89396-89542::+	89542	89396	1	4210	89396	89542
NC_001491.2	119981	120126	-	4202	119981-120126::-	119981	120126	1	4211	119981	120126
NC_001491.2	9105	9252	-	4203	9105-9252::-	9105	9252	1	4212	9105	9252
NC_001491.2	5414	5561	-	4204	5414-5561::-	5414	5561	1	4213	5414	5561
NC_001491.2	126086	126232	-	4205	126086-126232::-	126086	126232	1	4214	126086	126232
NC_001491.2	121922	122067	+	4206	121922-122067::+	122067	121922	1	4215	121922	122067
NC_001491.2	55464	55612	-	4207	55464-55612::-	55464	55612	1	4216	55464	55612
NC_001491.2	133511	133657	+	4208	133511-133657::+	133657	133511	1	4217	133511	133657
NC_001491.2	57423	57569	+	4209	57423-57569::+	57569	57423	1	4218	57423	57569
NC_001491.2	119068	119214	-	4210	119068-119214::-	119068	119214	1	4219	119068	119214
NC_001491.2	86903	87051	+	4211	86903-87051::+	87051	86903	1	4220	86903	87051
NC_001491.2	34536	34683	+	4212	34536-34683::+	34683	34536	1	4221	34536	34683
NC_001491.2	137330	137476	+	4213	137330-137476::+	137476	137330	1	4222	137330	137476
NC_001491.2	93086	93233	-	4214	93086-93233::-	93086	93233	1	4223	93086	93233
NC_001491.2	87676	87825	-	4215	87676-87825::-	87676	87825	1	4224	87676	87825
NC_001491.2	15086	15228	+	4216	15086-15228::+	15228	15086	1	4225	15086	15228
NC_001491.2	55645	55791	-	4217	55645-55791::-	55645	55791	1	4226	55645	55791
NC_001491.2	29475	29621	-	4218	29475-29621::-	29475	29621	1	4227	29475	29621
NC_001491.2	125197	125343	-	4219	125197-125343::-	125197	125343	1	4228	125197	125343
NC_001491.2	72721	72867	-	4220	72721-72867::-	72721	72867	1	4229	72721	72867
NC_001491.2	108616	108762	-	4221	108616-108762::-	108616	108762	1	4230	108616	108762
NC_001491.2	100028	100173	+	4222	100028-100173::+	100173	100028	1	4231	100028	100173
NC_001491.2	125085	125230	-	4223	125085-125230::-	125085	125230	1	4232	125085	125230
NC_001491.2	126751	126898	+	4224	126751-126898::+	126898	126751	1	4233	126751	126898
NC_001491.2	25717	25863	-	4225	25717-25863::-	25717	25863	1	4234	25717	25863
NC_001491.2	94079	94225	-	4226	94079-94225::-	94079	94225	1	4235	94079	94225
NC_001491.2	950	1096	+	4227	950-1096::+	1096	950	1	4236	950	1096
NC_001491.2	71118	71263	+	4228	71118-71263::+	71263	71118	1	4237	71118	71263
NC_001491.2	50526	50672	+	4229	50526-50672::+	50672	50526	1	4238	50526	50672
NC_001491.2	88298	88438	+	4230	88298-88438::+	88438	88298	1	4239	88298	88438
NC_001491.2	19711	19857	+	4231	19711-19857::+	19857	19711	1	4240	19711	19857
NC_001491.2	13528	13651	+	4232	13528-13651::+	13651	13528	1	4241	13528	13651
NC_001491.2	110121	110267	-	4233	110121-110267::-	110121	110267	1	4242	110121	110267
NC_001491.2	130635	130782	+	4234	130635-130782::+	130782	130635	1	4243	130635	130782
NC_001491.2	64486	64628	+	4235	64486-64628::+	64628	64486	1	4244	64486	64628
NC_001491.2	17496	17642	-	4236	17496-17642::-	17496	17642	1	4245	17496	17642
NC_001491.2	32968	33114	-	4237	32968-33114::-	32968	33114	1	4246	32968	33114
NC_001491.2	124763	124912	-	4238	124763-124912::-	124763	124912	1	4247	124763	124912
NC_001491.2	106082	106228	-	4239	106082-106228::-	106082	106228	1	4248	106082	106228
NC_001491.2	33606	33753	+	4240	33606-33753::+	33753	33606	1	4249	33606	33753
NC_001491.2	124711	124858	-	4241	124711-124858::-	124711	124858	1	4250	124711	124858
NC_001491.2	119532	119682	+	4242	119532-119682::+	119682	119532	1	4251	119532	119682
NC_001491.2	105854	105983	-	4243	105854-105983::-	105854	105983	1	4252	105854	105983
NC_001491.2	133429	133579	+	4244	133429-133579::+	133579	133429	1	4253	133429	133579
NC_001491.2	56341	56486	+	4245	56341-56486::+	56486	56341	1	4254	56341	56486
NC_001491.2	85176	85326	+	4246	85176-85326::+	85326	85176	1	4255	85176	85326
NC_001491.2	117333	117479	-	4247	117333-117479::-	117333	117479	1	4256	117333	117479
NC_001491.2	121024	121068	+	4248	121024-121068::+, 121287-121374::+	121068	121024	1	4257	121024	121374
NC_001491.2	121287	121374	+	4248	121024-121068::+, 121287-121374::+	121374	121287	2	2056	121024	121374
NC_001491.2	59996	60142	+	4249	59996-60142::+	60142	59996	1	4258	59996	60142
NC_001491.2	79743	79889	+	4250	79743-79889::+	79889	79743	1	4259	79743	79889
NC_001491.2	81229	81376	+	4251	81229-81376::+	81376	81229	1	4260	81229	81376
NC_001491.2	52306	52452	-	4252	52306-52452::-	52306	52452	1	4261	52306	52452
NC_001491.2	12470	12616	+	4253	12470-12616::+	12616	12470	1	4262	12470	12616
NC_001491.2	19110	19257	+	4254	19110-19257::+	19257	19110	1	4263	19110	19257
NC_001491.2	33903	34050	+	4255	33903-34050::+	34050	33903	1	4264	33903	34050
NC_001491.2	47352	47499	-	4256	47352-47499::-	47352	47499	1	4265	47352	47499
NC_001491.2	11930	12077	-	4257	11930-12077::-	11930	12077	1	4266	11930	12077
NC_001491.2	80250	80397	+	4258	80250-80397::+	80397	80250	1	4267	80250	80397
NC_001491.2	12227	12345	-	4259	12227-12345::-	12227	12345	1	4268	12227	12345
NC_001491.2	124461	124595	-	4260	124461-124595::-	124461	124595	1	4269	124461	124595
NC_001491.2	34449	34596	+	4261	34449-34596::+	34596	34449	1	4270	34449	34596
NC_001491.2	79937	80084	+	4262	79937-80084::+	80084	79937	1	4271	79937	80084
NC_001491.2	10199	10347	-	4263	10199-10347::-	10199	10347	1	4272	10199	10347
NC_001491.2	78264	78411	+	4264	78264-78411::+	78411	78264	1	4273	78264	78411
NC_001491.2	124737	124885	-	4265	124737-124885::-	124737	124885	1	4274	124737	124885
NC_001491.2	5808	5954	-	4266	5808-5954::-	5808	5954	1	4275	5808	5954
NC_001491.2	88233	88380	-	4267	88233-88380::-	88233	88380	1	4276	88233	88380
NC_001491.2	134991	135141	+	4268	134991-135141::+	135141	134991	1	4277	134991	135141
NC_001491.2	8477	8623	-	4269	8477-8623::-	8477	8623	1	4278	8477	8623
NC_001491.2	88881	89027	-	4270	88881-89027::-	88881	89027	1	4279	88881	89027
NC_001491.2	92409	92509	+	4271	92409-92509::+	92509	92409	1	4280	92409	92509
NC_001491.2	120382	120527	+	4272	120382-120527::+	120527	120382	1	4281	120382	120527
NC_001491.2	132976	133124	+	4273	132976-133124::+	133124	132976	1	4282	132976	133124
NC_001491.2	76516	76661	+	4274	76516-76661::+	76661	76516	1	4283	76516	76661
NC_001491.2	78230	78378	+	4275	78230-78378::+	78378	78230	1	4284	78230	78378
NC_001491.2	51162	51309	+	4276	51162-51309::+	51309	51162	1	4285	51162	51309
NC_001491.2	86661	86808	+	4277	86661-86808::+	86808	86661	1	4286	86661	86808
NC_001491.2	3450	3596	+	4278	3450-3596::+	3596	3450	1	4287	3450	3596
NC_001491.2	124774	124921	-	4279	124774-124921::-	124774	124921	1	4288	124774	124921
NC_001491.2	134335	134481	+	4280	134335-134481::+	134481	134335	1	4289	134335	134481
