TR_ID	seqnames	strand	TR_start	TR_end	exon_combination	1	2	sample	count
4156	NC_001491.2	+	44388	44534	44388-44534::+	4165		EHV1_cage_B	1
4157	NC_001491.2	-	124916	125061	124916-125061::-	4166		EHV1_cage_C	1
4158	NC_001491.2	+	69796	69943	69796-69943::+	4167		EHV1_cage_B	1
4159	NC_001491.2	+	56741	56888	56741-56888::+	4168		EHV1_cage_C	1
4160	NC_001491.2	+	88330	88479	88330-88479::+	4169		EHV1_cage_A	1
4161	NC_001491.2	+	129212	129327	129212-129327::+	4170		EHV1_cage_B	1
4162	NC_001491.2	-	129065	129210	129065-129210::-	4171		EHV1_cage_C	1
4163	NC_001491.2	-	79737	79883	79737-79883::-	4172		EHV1_cage_C	1
4164	NC_001491.2	-	61667	61814	61667-61814::-	4173		EHV1_cage_A	1
4165	NC_001491.2	+	129116	129263	129116-129263::+	4174		EHV1_cage_C	1
4166	NC_001491.2	-	28815	28961	28815-28961::-	4175		EHV1_cage_C	1
4167	NC_001491.2	-	117985	118133	117985-118133::-	4176		EHV1_cage_B	1
4168	NC_001491.2	-	84544	84687	84544-84687::-	4177		EHV1_cage_C	1
4169	NC_001491.2	-	111496	111643	111496-111643::-	4178		EHV1_cage_B	1
4170	NC_001491.2	+	90659	90805	90659-90805::+	4179		EHV1_cage_B	1
4171	NC_001491.2	+	78104	78230	78104-78230::+	4180		EHV1_cage_B	1
4172	NC_001491.2	-	86978	87126	86978-87126::-	4181		EHV1_cage_C	1
4173	NC_001491.2	+	129053	129196	129053-129196::+	4182		EHV1_cage_B	1
4174	NC_001491.2	+	121427	121574	121427-121574::+	4183		EHV1_cage_C	1
4175	NC_001491.2	+	121979	122126	121979-122126::+	4184		EHV1_cage_A	1
4176	NC_001491.2	-	53327	53474	53327-53474::-	4185		EHV1_cage_C	1
4177	NC_001491.2	-	112350	112477	112350-112477::-	4186		EHV1_cage_C	1
4178	NC_001491.2	+	128306	128453	128306-128453::+	4187		EHV1_cage_C	1
4179	NC_001491.2	+	64053	64200	64053-64200::+	4188		EHV1_cage_B	1
4180	NC_001491.2	-	112359	112476	112359-112476::-	4189		EHV1_cage_B	1
4181	NC_001491.2	+	55324	55468	55324-55468::+	4190		EHV1_cage_C	1
4182	NC_001491.2	-	21480	21626	21480-21626::-	4191		EHV1_cage_C	1
4183	NC_001491.2	-	88130	88276	88130-88276::-	4192		EHV1_cage_C	1
4184	NC_001491.2	-	12588	12734	12588-12734::-	4193		EHV1_cage_B	1
4185	NC_001491.2	-	106196	106342	106196-106342::-	4194		EHV1_cage_C	1
4186	NC_001491.2	-	65562	65712	65562-65712::-	4195		EHV1_cage_A	1
4187	NC_001491.2	+	137820	137949	137820-137949::+	4196		EHV1_cage_A	1
4188	NC_001491.2	+	70211	70360	70211-70360::+	4197		EHV1_cage_B	1
4189	NC_001491.2	+	50516	50666	50516-50666::+	4198		EHV1_cage_B	1
4190	NC_001491.2	-	102038	102184	102038-102184::-	4199		EHV1_cage_A	1
4191	NC_001491.2	+	61312	61459	61312-61459::+	4200		EHV1_cage_B	1
4192	NC_001491.2	+	61312	61460	61312-61460::+	4201		EHV1_cage_A	1
4193	NC_001491.2	+	22861	23008	22861-23008::+	4202		EHV1_cage_A	1
4194	NC_001491.2	-	14564	14710	14564-14710::-	4203		EHV1_cage_B	1
4195	NC_001491.2	+	86575	86721	86575-86721::+	4204		EHV1_cage_C	1
4196	NC_001491.2	+	33801	33946	33801-33946::+	4205		EHV1_cage_C	1
4197	NC_001491.2	+	19582	19729	19582-19729::+	4206		EHV1_cage_C	1
4198	NC_001491.2	-	118633	118782	118633-118782::-	4207		EHV1_cage_B	1
4199	NC_001491.2	+	78791	78903	78791-78903::+	4208		EHV1_cage_B	1
4200	NC_001491.2	+	46954	47100	46954-47100::+	4209		EHV1_cage_A	1
4201	NC_001491.2	+	89396	89542	89396-89542::+	4210		EHV1_cage_A	1
4202	NC_001491.2	-	119981	120126	119981-120126::-	4211		EHV1_cage_C	1
4203	NC_001491.2	-	9105	9252	9105-9252::-	4212		EHV1_cage_A	1
4204	NC_001491.2	-	5414	5561	5414-5561::-	4213		EHV1_cage_C	1
4205	NC_001491.2	-	126086	126232	126086-126232::-	4214		EHV1_cage_C	1
4206	NC_001491.2	+	121922	122067	121922-122067::+	4215		EHV1_cage_B	1
4207	NC_001491.2	-	55464	55612	55464-55612::-	4216		EHV1_cage_A	1
4208	NC_001491.2	+	133511	133657	133511-133657::+	4217		EHV1_cage_A	1
4209	NC_001491.2	+	57423	57569	57423-57569::+	4218		EHV1_cage_C	1
4210	NC_001491.2	-	119068	119214	119068-119214::-	4219		EHV1_cage_B	1
4210	NC_001491.2	-	119068	119214	119068-119214::-	4219		EHV1_cage_C	1
4211	NC_001491.2	+	86903	87051	86903-87051::+	4220		EHV1_cage_B	1
4212	NC_001491.2	+	34536	34683	34536-34683::+	4221		EHV1_cage_C	1
4213	NC_001491.2	+	137330	137476	137330-137476::+	4222		EHV1_cage_C	1
4214	NC_001491.2	-	93086	93233	93086-93233::-	4223		EHV1_cage_B	1
4215	NC_001491.2	-	87676	87825	87676-87825::-	4224		EHV1_cage_C	1
4216	NC_001491.2	+	15086	15228	15086-15228::+	4225		EHV1_cage_B	1
4217	NC_001491.2	-	55645	55791	55645-55791::-	4226		EHV1_cage_C	1
4218	NC_001491.2	-	29475	29621	29475-29621::-	4227		EHV1_cage_B	1
4219	NC_001491.2	-	125197	125343	125197-125343::-	4228		EHV1_cage_A	2
4220	NC_001491.2	-	72721	72867	72721-72867::-	4229		EHV1_cage_B	1
4221	NC_001491.2	-	108616	108762	108616-108762::-	4230		EHV1_cage_B	1
4222	NC_001491.2	+	100028	100173	100028-100173::+	4231		EHV1_cage_B	1
4223	NC_001491.2	-	125085	125230	125085-125230::-	4232		EHV1_cage_B	1
4224	NC_001491.2	+	126751	126898	126751-126898::+	4233		EHV1_cage_C	1
4225	NC_001491.2	-	25717	25863	25717-25863::-	4234		EHV1_cage_C	1
4226	NC_001491.2	-	94079	94225	94079-94225::-	4235		EHV1_cage_B	1
4227	NC_001491.2	+	950	1096	950-1096::+	4236		EHV1_cage_C	1
4228	NC_001491.2	+	71118	71263	71118-71263::+	4237		EHV1_cage_B	2
4229	NC_001491.2	+	50526	50672	50526-50672::+	4238		EHV1_cage_A	1
4230	NC_001491.2	+	88298	88438	88298-88438::+	4239		EHV1_cage_C	1
4231	NC_001491.2	+	19711	19857	19711-19857::+	4240		EHV1_cage_B	1
4232	NC_001491.2	+	13528	13651	13528-13651::+	4241		EHV1_cage_A	1
4233	NC_001491.2	-	110121	110267	110121-110267::-	4242		EHV1_cage_C	1
4234	NC_001491.2	+	130635	130782	130635-130782::+	4243		EHV1_cage_A	1
4235	NC_001491.2	+	64486	64628	64486-64628::+	4244		EHV1_cage_A	1
4236	NC_001491.2	-	17496	17642	17496-17642::-	4245		EHV1_cage_A	1
4237	NC_001491.2	-	32968	33114	32968-33114::-	4246		EHV1_cage_C	1
4237	NC_001491.2	-	32968	33114	32968-33114::-	4246		EHV1_cage_B	2
4238	NC_001491.2	-	124763	124912	124763-124912::-	4247		EHV1_cage_A	1
4239	NC_001491.2	-	106082	106228	106082-106228::-	4248		EHV1_cage_A	1
4240	NC_001491.2	+	33606	33753	33606-33753::+	4249		EHV1_cage_C	1
4241	NC_001491.2	-	124711	124858	124711-124858::-	4250		EHV1_cage_C	1
4242	NC_001491.2	+	119532	119682	119532-119682::+	4251		EHV1_cage_B	1
4243	NC_001491.2	-	105854	105983	105854-105983::-	4252		EHV1_cage_C	1
4244	NC_001491.2	+	133429	133579	133429-133579::+	4253		EHV1_cage_B	1
4245	NC_001491.2	+	56341	56486	56341-56486::+	4254		EHV1_cage_B	1
4246	NC_001491.2	+	85176	85326	85176-85326::+	4255		EHV1_cage_B	1
4247	NC_001491.2	-	117333	117479	117333-117479::-	4256		EHV1_cage_B	1
4248	NC_001491.2	+	121024	121374	121024-121068::+, 121287-121374::+	4257	2056	EHV1_cage_A	1
4249	NC_001491.2	+	59996	60142	59996-60142::+	4258		EHV1_cage_B	1
4250	NC_001491.2	+	79743	79889	79743-79889::+	4259		EHV1_cage_C	1
4251	NC_001491.2	+	81229	81376	81229-81376::+	4260		EHV1_cage_B	1
4252	NC_001491.2	-	52306	52452	52306-52452::-	4261		EHV1_cage_B	1
4253	NC_001491.2	+	12470	12616	12470-12616::+	4262		EHV1_cage_A	2
4254	NC_001491.2	+	19110	19257	19110-19257::+	4263		EHV1_cage_B	1
4255	NC_001491.2	+	33903	34050	33903-34050::+	4264		EHV1_cage_B	1
4256	NC_001491.2	-	47352	47499	47352-47499::-	4265		EHV1_cage_C	1
4257	NC_001491.2	-	11930	12077	11930-12077::-	4266		EHV1_cage_B	1
4258	NC_001491.2	+	80250	80397	80250-80397::+	4267		EHV1_cage_B	2
4259	NC_001491.2	-	12227	12345	12227-12345::-	4268		EHV1_cage_B	1
4260	NC_001491.2	-	124461	124595	124461-124595::-	4269		EHV1_cage_B	1
4261	NC_001491.2	+	34449	34596	34449-34596::+	4270		EHV1_cage_A	1
4262	NC_001491.2	+	79937	80084	79937-80084::+	4271		EHV1_cage_C	1
4263	NC_001491.2	-	10199	10347	10199-10347::-	4272		EHV1_cage_C	1
4264	NC_001491.2	+	78264	78411	78264-78411::+	4273		EHV1_cage_A	1
4265	NC_001491.2	-	124737	124885	124737-124885::-	4274		EHV1_cage_B	1
4266	NC_001491.2	-	5808	5954	5808-5954::-	4275		EHV1_cage_A	1
4267	NC_001491.2	-	88233	88380	88233-88380::-	4276		EHV1_cage_B	1
4268	NC_001491.2	+	134991	135141	134991-135141::+	4277		EHV1_cage_A	1
4269	NC_001491.2	-	8477	8623	8477-8623::-	4278		EHV1_cage_C	1
4270	NC_001491.2	-	88881	89027	88881-89027::-	4279		EHV1_cage_B	1
4271	NC_001491.2	+	92409	92509	92409-92509::+	4280		EHV1_cage_C	1
4272	NC_001491.2	+	120382	120527	120382-120527::+	4281		EHV1_cage_C	2
4273	NC_001491.2	+	132976	133124	132976-133124::+	4282		EHV1_cage_A	1
4274	NC_001491.2	+	76516	76661	76516-76661::+	4283		EHV1_cage_C	1
4275	NC_001491.2	+	78230	78378	78230-78378::+	4284		EHV1_cage_A	1
4276	NC_001491.2	+	51162	51309	51162-51309::+	4285		EHV1_cage_C	1
4277	NC_001491.2	+	86661	86808	86661-86808::+	4286		EHV1_cage_B	1
4277	NC_001491.2	+	86661	86808	86661-86808::+	4286		EHV1_cage_C	1
4278	NC_001491.2	+	3450	3596	3450-3596::+	4287		EHV1_cage_A	1
4279	NC_001491.2	-	124774	124921	124774-124921::-	4288		EHV1_cage_C	2
4280	NC_001491.2	+	134335	134481	134335-134481::+	4289		EHV1_cage_C	1
4281	NC_001491.2	+	132678	132827	132678-132827::+	4290		EHV1_cage_C	1
4282	NC_001491.2	+	119068	119214	119068-119214::+	4291		EHV1_cage_C	1
4283	NC_001491.2	+	17454	17601	17454-17601::+	4292		EHV1_cage_C	1
4284	NC_001491.2	-	76312	76458	76312-76458::-	4293		EHV1_cage_C	1
4284	NC_001491.2	-	76312	76458	76312-76458::-	4293		EHV1_cage_B	1
4285	NC_001491.2	-	88846	88991	88846-88991::-	4294		EHV1_cage_C	1
4285	NC_001491.2	-	88846	88991	88846-88991::-	4294		EHV1_cage_A	1
4286	NC_001491.2	-	5805	5952	5805-5952::-	4295		EHV1_cage_B	1
4287	NC_001491.2	+	26550	26696	26550-26696::+	4296		EHV1_cage_C	1
4288	NC_001491.2	+	121006	121365	121006-121068::+, 121287-121365::+	147	1631	EHV1_cage_C	1
4289	NC_001491.2	-	90205	90351	90205-90351::-	4297		EHV1_cage_C	1
4290	NC_001491.2	-	8506	8652	8506-8652::-	4298		EHV1_cage_B	1
4291	NC_001491.2	+	109236	109523	109236-109292::+, 109433-109523::+	4299	4300	EHV1_cage_B	1
4292	NC_001491.2	+	80252	80399	80252-80399::+	4301		EHV1_cage_C	1
4293	NC_001491.2	-	125091	125224	125091-125224::-	4302		EHV1_cage_A	1
4294	NC_001491.2	+	19662	19807	19662-19807::+	4303		EHV1_cage_B	1
4295	NC_001491.2	+	98403	98550	98403-98550::+	4304		EHV1_cage_B	1
4296	NC_001491.2	-	135250	135399	135250-135399::-	4305		EHV1_cage_B	1
4297	NC_001491.2	+	18090	18237	18090-18237::+	4306		EHV1_cage_C	1
4298	NC_001491.2	-	111249	111395	111249-111395::-	4307		EHV1_cage_C	1
4299	NC_001491.2	-	29286	29432	29286-29432::-	4308		EHV1_cage_A	1
4300	NC_001491.2	-	12117	12264	12117-12264::-	4309		EHV1_cage_B	1
4300	NC_001491.2	-	12117	12264	12117-12264::-	4309		EHV1_cage_C	1
4301	NC_001491.2	+	35764	35911	35764-35911::+	4310		EHV1_cage_C	1
4302	NC_001491.2	+	80640	80787	80640-80787::+	4311		EHV1_cage_A	1
4303	NC_001491.2	-	106530	106674	106530-106674::-	4312		EHV1_cage_B	1
4304	NC_001491.2	+	121473	121622	121473-121622::+	4313		EHV1_cage_A	1
4305	NC_001491.2	+	81900	82044	81900-82044::+	4314		EHV1_cage_B	1
4306	NC_001491.2	-	20810	20957	20810-20957::-	4315		EHV1_cage_C	1
4307	NC_001491.2	+	90621	90768	90621-90768::+	4316		EHV1_cage_B	1
4308	NC_001491.2	+	96100	96247	96100-96247::+	4317		EHV1_cage_B	1
4309	NC_001491.2	+	121426	121573	121426-121573::+	4318		EHV1_cage_B	1
4310	NC_001491.2	-	66416	66562	66416-66562::-	4319		EHV1_cage_C	1
4311	NC_001491.2	+	24577	24724	24577-24724::+	4320		EHV1_cage_B	1
4312	NC_001491.2	+	11637	11784	11637-11784::+	4321		EHV1_cage_B	1
4313	NC_001491.2	+	88295	88420	88295-88420::+	4322		EHV1_cage_C	1
4314	NC_001491.2	+	18485	18634	18485-18634::+	4323		EHV1_cage_C	1
4315	NC_001491.2	+	121423	121563	121423-121563::+	4324		EHV1_cage_C	1
4316	NC_001491.2	+	26161	26305	26161-26305::+	4325		EHV1_cage_B	1
4317	NC_001491.2	-	74047	74185	74047-74185::-	4326		EHV1_cage_A	1
4318	NC_001491.2	-	111461	111607	111461-111607::-	4327		EHV1_cage_C	1
4319	NC_001491.2	+	12571	12718	12571-12718::+	4328		EHV1_cage_C	2
4320	NC_001491.2	+	66671	66819	66671-66819::+	4329		EHV1_cage_A	1
4321	NC_001491.2	+	94111	94257	94111-94257::+	4330		EHV1_cage_C	1
4322	NC_001491.2	+	80709	80855	80709-80855::+	4331		EHV1_cage_A	2
4323	NC_001491.2	-	32967	33115	32967-33115::-	4332		EHV1_cage_C	1
4324	NC_001491.2	+	64581	64728	64581-64728::+	4333		EHV1_cage_B	1
4325	NC_001491.2	-	1586	1732	1586-1732::-	4334		EHV1_cage_C	1
4326	NC_001491.2	-	11376	11522	11376-11522::-	4335		EHV1_cage_B	1
4327	NC_001491.2	+	122293	122393	122293-122393::+	4336		EHV1_cage_C	1
4328	NC_001491.2	+	10365	10511	10365-10511::+	4337		EHV1_cage_A	1
4329	NC_001491.2	-	94998	95145	94998-95145::-	4338		EHV1_cage_B	1
4330	NC_001491.2	+	79818	79965	79818-79965::+	4339		EHV1_cage_C	1
4331	NC_001491.2	-	106300	106446	106300-106446::-	4340		EHV1_cage_C	1
4332	NC_001491.2	+	88295	88440	88295-88440::+	4341		EHV1_cage_C	1
4333	NC_001491.2	+	64580	64727	64580-64727::+	4342		EHV1_cage_B	1
4334	NC_001491.2	-	105943	106089	105943-106089::-	4343		EHV1_cage_A	1
4335	NC_001491.2	-	68617	68763	68617-68763::-	4344		EHV1_cage_C	1
4336	NC_001491.2	+	77589	77735	77589-77735::+	4345		EHV1_cage_C	1
4337	NC_001491.2	-	28141	28287	28141-28287::-	4346		EHV1_cage_A	1
4338	NC_001491.2	+	94356	94503	94356-94503::+	4347		EHV1_cage_A	1
4339	NC_001491.2	+	71120	71266	71120-71266::+	4348		EHV1_cage_C	1
4340	NC_001491.2	+	50446	50594	50446-50594::+	4349		EHV1_cage_C	1
4341	NC_001491.2	-	121684	121830	121684-121830::-	4350		EHV1_cage_B	1
4342	NC_001491.2	+	121827	121972	121827-121972::+	4351		EHV1_cage_C	1
4343	NC_001491.2	+	25919	26065	25919-26065::+	4352		EHV1_cage_A	1
4344	NC_001491.2	+	56193	56340	56193-56340::+	4353		EHV1_cage_A	1
4345	NC_001491.2	+	118881	119027	118881-119027::+	4354		EHV1_cage_B	1
4346	NC_001491.2	-	111998	112144	111998-112144::-	4355		EHV1_cage_C	1
4347	NC_001491.2	-	93180	93327	93180-93327::-	4356		EHV1_cage_C	1
4348	NC_001491.2	+	44060	44208	44060-44208::+	4357		EHV1_cage_B	1
4349	NC_001491.2	-	48121	48268	48121-48268::-	4358		EHV1_cage_B	2
4350	NC_001491.2	+	105474	105620	105474-105620::+	4359		EHV1_cage_C	1
4351	NC_001491.2	+	14094	14239	14094-14239::+	4360		EHV1_cage_A	2
4352	NC_001491.2	+	36032	36178	36032-36178::+	4361		EHV1_cage_A	1
4353	NC_001491.2	+	122272	122408	122272-122408::+	4362		EHV1_cage_A	1
4354	NC_001491.2	+	119464	119610	119464-119610::+	4363		EHV1_cage_B	1
4355	NC_001491.2	-	107522	107667	107522-107667::-	4364		EHV1_cage_C	1
4356	NC_001491.2	+	90724	90871	90724-90871::+	4365		EHV1_cage_A	1
4357	NC_001491.2	+	64488	64636	64488-64636::+	4366		EHV1_cage_A	1
4358	NC_001491.2	-	85523	85669	85523-85669::-	4367		EHV1_cage_C	1
4359	NC_001491.2	+	118935	119081	118935-119081::+	4368		EHV1_cage_B	1
4360	NC_001491.2	-	10673	10819	10673-10819::-	4369		EHV1_cage_B	1
4361	NC_001491.2	+	81313	81462	81313-81462::+	4370		EHV1_cage_B	1
4362	NC_001491.2	+	50517	50667	50517-50667::+	4371		EHV1_cage_A	1
4363	NC_001491.2	+	89534	89681	89534-89681::+	4372		EHV1_cage_C	1
4364	NC_001491.2	-	66653	66799	66653-66799::-	4373		EHV1_cage_B	1
4365	NC_001491.2	+	105007	105150	105007-105150::+	4374		EHV1_cage_A	1
4366	NC_001491.2	+	19334	19477	19334-19477::+	4375		EHV1_cage_C	1
4367	NC_001491.2	-	19460	19606	19460-19606::-	4376		EHV1_cage_C	1
4368	NC_001491.2	+	128335	128482	128335-128482::+	4377		EHV1_cage_B	1
4369	NC_001491.2	-	108391	108538	108391-108538::-	4378		EHV1_cage_B	1
4370	NC_001491.2	-	65639	65784	65639-65784::-	4379		EHV1_cage_C	1
4371	NC_001491.2	+	89050	89197	89050-89197::+	4380		EHV1_cage_A	1
4372	NC_001491.2	+	122297	122445	122297-122445::+	4381		EHV1_cage_A	1
4373	NC_001491.2	-	8901	9048	8901-9048::-	4382		EHV1_cage_B	1
4374	NC_001491.2	+	15233	15381	15233-15381::+	4383		EHV1_cage_C	1
4375	NC_001491.2	+	75764	75885	75764-75885::+	4384		EHV1_cage_C	1
4376	NC_001491.2	+	81315	81464	81315-81464::+	4385		EHV1_cage_A	1
4377	NC_001491.2	+	34438	34585	34438-34585::+	4386		EHV1_cage_C	1
4378	NC_001491.2	-	106659	106805	106659-106805::-	4387		EHV1_cage_C	1
4379	NC_001491.2	+	80349	80499	80349-80499::+	4388		EHV1_cage_C	1
4380	NC_001491.2	-	3482	3628	3482-3628::-	4389		EHV1_cage_C	1
4381	NC_001491.2	+	132814	132961	132814-132961::+	4390		EHV1_cage_C	1
4382	NC_001491.2	+	92413	92558	92413-92558::+	4391		EHV1_cage_A	1
4383	NC_001491.2	+	69838	69984	69838-69984::+	4392		EHV1_cage_B	1
4384	NC_001491.2	+	118876	119023	118876-119023::+	4393		EHV1_cage_A	1
4385	NC_001491.2	+	50573	50713	50573-50713::+	4394		EHV1_cage_B	1
4386	NC_001491.2	-	3438	3584	3438-3584::-	4395		EHV1_cage_B	1
4387	NC_001491.2	-	25442	25589	25442-25589::-	4396		EHV1_cage_C	1
4388	NC_001491.2	-	104806	104952	104806-104952::-	4397		EHV1_cage_B	1
4389	NC_001491.2	+	104502	104648	104502-104648::+	4398		EHV1_cage_A	1
4390	NC_001491.2	-	45483	45629	45483-45629::-	4399		EHV1_cage_B	1
4391	NC_001491.2	+	79647	79793	79647-79793::+	4400		EHV1_cage_A	1
4392	NC_001491.2	-	46952	47102	46952-47102::-	4401		EHV1_cage_B	1
4393	NC_001491.2	-	92491	92641	92491-92641::-	4402		EHV1_cage_A	1
4394	NC_001491.2	+	1751	1897	1751-1897::+	4403		EHV1_cage_C	1
4395	NC_001491.2	-	124445	124592	124445-124592::-	4404		EHV1_cage_C	1
4396	NC_001491.2	-	48565	48711	48565-48711::-	4405		EHV1_cage_C	1
4397	NC_001491.2	+	79306	79455	79306-79455::+	4406		EHV1_cage_B	1
4398	NC_001491.2	+	32980	33125	32980-33125::+	4407		EHV1_cage_C	1
4399	NC_001491.2	+	119558	119704	119558-119704::+	4408		EHV1_cage_B	1
4400	NC_001491.2	-	107807	107957	107807-107957::-	4409		EHV1_cage_C	1
4401	NC_001491.2	-	111184	111331	111184-111331::-	4410		EHV1_cage_B	1
4402	NC_001491.2	+	31685	31830	31685-31830::+	4411		EHV1_cage_B	1
4403	NC_001491.2	-	7010	7160	7010-7160::-	4412		EHV1_cage_B	1
4404	NC_001491.2	+	127467	127614	127467-127614::+	4413		EHV1_cage_A	1
4405	NC_001491.2	-	91225	91370	91225-91370::-	4414		EHV1_cage_B	1
4406	NC_001491.2	+	55327	55473	55327-55473::+	4415		EHV1_cage_A	1
4407	NC_001491.2	+	13560	13705	13560-13705::+	4416		EHV1_cage_B	1
4408	NC_001491.2	+	27050	27196	27050-27196::+	4417		EHV1_cage_C	1
4409	NC_001491.2	+	58602	58752	58602-58752::+	4418		EHV1_cage_B	1
4410	NC_001491.2	+	64489	64633	64489-64633::+	4419		EHV1_cage_B	1
4411	NC_001491.2	-	127965	128111	127965-128111::-	4420		EHV1_cage_A	1
4412	NC_001491.2	-	106071	106218	106071-106218::-	4421		EHV1_cage_C	1
4413	NC_001491.2	+	55308	55452	55308-55452::+	4422		EHV1_cage_C	1
4414	NC_001491.2	-	60947	61093	60947-61093::-	4423		EHV1_cage_C	1
4415	NC_001491.2	-	7260	7403	7260-7403::-	4424		EHV1_cage_A	1
4416	NC_001491.2	+	58612	58762	58612-58762::+	4425		EHV1_cage_C	1
4417	NC_001491.2	-	8109	8255	8109-8255::-	4426		EHV1_cage_B	1
4418	NC_001491.2	+	63100	63247	63100-63247::+	4427		EHV1_cage_C	1
4419	NC_001491.2	+	69756	69902	69756-69902::+	4428		EHV1_cage_C	1
4420	NC_001491.2	-	52724	52871	52724-52871::-	4429		EHV1_cage_A	1
4421	NC_001491.2	+	18146	18295	18146-18295::+	4430		EHV1_cage_C	1
4422	NC_001491.2	+	129550	129700	129550-129700::+	4431		EHV1_cage_A	1
4423	NC_001491.2	-	37212	37359	37212-37359::-	4432		EHV1_cage_B	1
4424	NC_001491.2	-	119274	119420	119274-119420::-	4433		EHV1_cage_B	1
4425	NC_001491.2	+	64592	64740	64592-64740::+	4434		EHV1_cage_A	1
4426	NC_001491.2	+	96454	96598	96454-96598::+	4435		EHV1_cage_A	1
4427	NC_001491.2	-	24056	24187	24056-24187::-	4436		EHV1_cage_A	1
4428	NC_001491.2	-	106793	106943	106793-106943::-	4437		EHV1_cage_B	1
4429	NC_001491.2	-	7389	7535	7389-7535::-	4438		EHV1_cage_B	2
4430	NC_001491.2	+	104003	104150	104003-104150::+	4439		EHV1_cage_B	1
4431	NC_001491.2	+	121010	121374	121010-121068::+, 121287-121374::+	4440	2056	EHV1_cage_C	1
4432	NC_001491.2	-	84096	84242	84096-84242::-	4441		EHV1_cage_C	1
4433	NC_001491.2	-	47230	47374	47230-47374::-	4442		EHV1_cage_A	1
4434	NC_001491.2	+	48408	48557	48408-48557::+	4443		EHV1_cage_C	1
4435	NC_001491.2	+	81906	82053	81906-82053::+	4444		EHV1_cage_C	1
4436	NC_001491.2	+	15284	15432	15284-15432::+	4445		EHV1_cage_B	1
4437	NC_001491.2	+	46122	46271	46122-46271::+	4446		EHV1_cage_B	1
4438	NC_001491.2	+	104339	104485	104339-104485::+	4447		EHV1_cage_C	1
4439	NC_001491.2	+	78420	78566	78420-78566::+	4448		EHV1_cage_C	1
4440	NC_001491.2	+	81552	81698	81552-81698::+	4449		EHV1_cage_A	1
4441	NC_001491.2	+	87571	87720	87571-87720::+	4450		EHV1_cage_A	1
4442	NC_001491.2	+	86363	86507	86363-86507::+	4451		EHV1_cage_B	1
4443	NC_001491.2	+	34804	34950	34804-34950::+	4452		EHV1_cage_B	1
4444	NC_001491.2	+	84073	84216	84073-84216::+	4453		EHV1_cage_B	1
4445	NC_001491.2	-	43005	43151	43005-43151::-	4454		EHV1_cage_A	1
4446	NC_001491.2	+	15709	15856	15709-15856::+	4455		EHV1_cage_C	1
4447	NC_001491.2	-	34876	35022	34876-35022::-	4456		EHV1_cage_B	1
4448	NC_001491.2	-	88783	88930	88783-88930::-	4457		EHV1_cage_B	1
4449	NC_001491.2	-	108187	108333	108187-108333::-	4458		EHV1_cage_B	1
4450	NC_001491.2	-	25623	25767	25623-25767::-	4459		EHV1_cage_C	1
4450	NC_001491.2	-	25623	25767	25623-25767::-	4459		EHV1_cage_A	1
4451	NC_001491.2	+	122253	122400	122253-122400::+	4460		EHV1_cage_C	1
4452	NC_001491.2	-	10188	10334	10188-10334::-	4461		EHV1_cage_C	1
4453	NC_001491.2	+	94356	94501	94356-94501::+	4462		EHV1_cage_A	1
4454	NC_001491.2	+	69786	69930	69786-69930::+	4463		EHV1_cage_A	1
4455	NC_001491.2	+	48534	48680	48534-48680::+	4464		EHV1_cage_A	1
4456	NC_001491.2	-	135212	135358	135212-135358::-	4465		EHV1_cage_A	1
4457	NC_001491.2	+	55314	55421	55314-55421::+	4466		EHV1_cage_B	1
4458	NC_001491.2	-	105846	105969	105846-105969::-	4467		EHV1_cage_B	1
4459	NC_001491.2	+	16417	16563	16417-16563::+	4468		EHV1_cage_B	1
4460	NC_001491.2	+	121002	121147	121002-121147::+	4469		EHV1_cage_B	1
4461	NC_001491.2	+	121003	121149	121003-121149::+	4470		EHV1_cage_C	1
4462	NC_001491.2	-	64765	64910	64765-64910::-	4471		EHV1_cage_A	1
4463	NC_001491.2	+	92410	92555	92410-92555::+	4472		EHV1_cage_C	1
4464	NC_001491.2	-	25063	25210	25063-25210::-	4473		EHV1_cage_A	1
4465	NC_001491.2	-	105990	106137	105990-106137::-	4474		EHV1_cage_B	1
4466	NC_001491.2	-	34299	34445	34299-34445::-	4475		EHV1_cage_C	1
4467	NC_001491.2	+	55705	55851	55705-55851::+	4476		EHV1_cage_C	1
4468	NC_001491.2	-	82428	82574	82428-82574::-	4477		EHV1_cage_A	1
4469	NC_001491.2	-	101406	101552	101406-101552::-	4478		EHV1_cage_A	1
4470	NC_001491.2	+	122754	122900	122754-122900::+	4479		EHV1_cage_C	1
4471	NC_001491.2	+	19749	19895	19749-19895::+	4480		EHV1_cage_B	1
4472	NC_001491.2	-	72198	72344	72198-72344::-	4481		EHV1_cage_C	1
4473	NC_001491.2	+	41139	41284	41139-41284::+	4482		EHV1_cage_B	1
4474	NC_001491.2	-	118697	119214	118697-118731::-, 119104-119214::-	4483	74	EHV1_cage_C	1
4475	NC_001491.2	+	121666	121813	121666-121813::+	4484		EHV1_cage_C	1
4476	NC_001491.2	-	119980	120126	119980-120126::-	4485		EHV1_cage_B	1
4477	NC_001491.2	+	134559	134708	134559-134708::+	4486		EHV1_cage_C	1
4478	NC_001491.2	-	48070	48215	48070-48215::-	4487		EHV1_cage_B	1
4479	NC_001491.2	+	35619	35767	35619-35767::+	4488		EHV1_cage_C	1
